part,instance,set,method,seed,holding_multiplier,time_limit_s,total_cost,truck_cost,van_cost,holding_cost,n_truck_trips,n_van_routes,n_visits,runtime_s,iterations,rejected,lp_calls,lp_rescues,status,objective,bound,gap,solution_file
small,small_k2_n8_T3_s1,small,alns,3,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000921999999264,9006,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s3__h1.json
small,small_k2_n8_T3_s1,small,alns,4,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000710999993316,8790,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s4__h1.json
small,small_k2_n8_T3_s1,small,alns,5,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000273900004686,8684,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s5__h1.json
small,small_k2_n8_T3_s1,small,alns,6,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000196200002392,8854,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s6__h1.json
small,small_k2_n8_T3_s1,small,alns,7,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.00016979999782,8748,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s7__h1.json
small,small_k2_n8_T3_s1,small,alns,8,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000684699996782,9050,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s8__h1.json
small,small_k2_n8_T3_s1,small,alns,9,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.000698699994246,9260,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s9__h1.json
small,small_k2_n8_T3_s1,small,alns,10,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.001549300002807,10013,0,,,,,,,solutions/small/small_k2_n8_T3_s1__alns__s10__h1.json
small,small_k2_n8_T3_s1,small,greedy,,1.0,,7274.55001241781,5717.265420400001,1555.0659090000004,2.21868301780822,2,5,11,0.0003214000025764,,,,,,,,,solutions/small/small_k2_n8_T3_s1__greedy__det__h1.json
small,small_k2_n8_T3_s1,small,gurobi,,1.0,600.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301378,2,5,11,3.982236499999999,,,,,optimal,7155.431945653631,7155.431945653631,0.0,solutions/small/small_k2_n8_T3_s1__gurobi__det__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,1,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.006787899998017,9222,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s1__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,2,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.005712799997127,9478,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s2__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,3,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.004068800000825,9635,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s3__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,4,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.005921500000111,9617,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s4__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,5,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.00527019999572,9708,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s5__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,6,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.003901299998688,9705,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s6__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,7,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.006574799997908,9934,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s7__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,8,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.00481420000142,9702,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s8__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,9,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.005880799995792,9610,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s9__h1.json
small,small_k2_n8_T3_s1,small,matheuristic,10,1.0,10.0,7155.431945653631,5717.265420400001,1435.8786388,2.2878864536301373,2,5,11,10.006388900001184,9550,0,0,0,,,,,solutions/small/small_k2_n8_T3_s1__matheuristic__s10__h1.json
small,small_k2_n8_T3_s2,small,alns,1,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.001306099999056,8965,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s1__h1.json
small,small_k2_n8_T3_s2,small,alns,2,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.000816400002805,8802,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s2__h1.json
small,small_k2_n8_T3_s2,small,alns,3,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.000076800002716,8765,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s3__h1.json
small,small_k2_n8_T3_s2,small,alns,4,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.00126420000015,7604,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s4__h1.json
small,small_k2_n8_T3_s2,small,alns,5,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.002580699998362,7518,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s5__h1.json
small,small_k2_n8_T3_s2,small,alns,6,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.000386100000467,7381,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s6__h1.json
small,small_k2_n8_T3_s2,small,alns,7,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.0003887999992,7463,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s7__h1.json
small,small_k2_n8_T3_s2,small,alns,8,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.000752600004487,8789,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s8__h1.json
small,small_k2_n8_T3_s2,small,alns,9,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.0003973999992,8683,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s9__h1.json
small,small_k2_n8_T3_s2,small,alns,10,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.000858399995195,8887,0,,,,,,,solutions/small/small_k2_n8_T3_s2__alns__s10__h1.json
small,small_k2_n8_T3_s2,small,greedy,,1.0,,8884.771646604728,5717.265420400001,3160.9338636,6.572362604726029,2,6,14,0.0002034999997704,,,,,,,,,solutions/small/small_k2_n8_T3_s2__greedy__det__h1.json
small,small_k2_n8_T3_s2,small,gurobi,,1.0,600.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,0.3230736999976216,,,,,optimal,8883.273718496095,8883.273718496095,0.0,solutions/small/small_k2_n8_T3_s2__gurobi__det__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,1,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.007480899999791,8689,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s1__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,2,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.005896399998164,8919,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s2__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,3,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.005468099996506,8589,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s3__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,4,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.006034500001988,7371,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s4__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,5,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.00537269999768,7255,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s5__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,6,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.004230200000164,7224,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s6__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,7,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.004729800006317,7256,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s7__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,8,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.012423200001647,8802,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s8__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,9,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.012627200005229,8669,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s9__h1.json
small,small_k2_n8_T3_s2,small,matheuristic,10,1.0,10.0,8883.273718496099,5717.265420400001,3160.9338636,5.074434496095892,2,6,14,10.004830100006076,8946,0,0,0,,,,,solutions/small/small_k2_n8_T3_s2__matheuristic__s10__h1.json
